TransactionID,Dairy,Pulses,Veg n Fruits
106441,Milk,Rajma,Vegetables
106442,Butter,Rice,Fruits
106443,Butter,Rajma,Vegetables
106444,Flavored Milk,Rice,Fruits
106445,Butter,Dal,Fruits
106446,Cheese,Dal,Vegetables
106447,Flavored Milk,Rice,Fruits
106448,Milk,Rice,Fruits
106449,Cheese,Dal,Vegetables
106450,Cheese,Dal,Fruits
106451,Milk,Dal,Vegetables
106452,Milk,Dal,Vegetables
106453,Flavored Milk,Dal,Vegetables
106454,Butter,Rajma,Fruits
106455,Flavored Milk,Rajma,Vegetables
106456,Flavored Milk,Rice,Fruits
106457,Milk,Rice,Vegetables
106458,Cheese,Rajma,Fruits
106459,Butter,Rajma,Fruits
106460,Milk,Dal,Vegetables
106461,Milk,Rajma,Fruits
106462,Cheese,Rice,Fruits
106463,Cheese,Dal,Fruits
106464,Milk,Rajma,Fruits
106465,Flavored Milk,Dal,Fruits
106466,Cheese,Dal,Fruits
106467,Milk,Rice,Vegetables
106468,Butter,Rice,Vegetables
106469,Milk,Rajma,Vegetables
106470,Butter,Dal,Fruits
106471,Cheese,Dal,Vegetables
106472,Flavored Milk,Rice,Fruits
106473,Butter,Rajma,Fruits
106474,Butter,Rice,Vegetables
106475,Cheese,Rice,Fruits
106476,Butter,Rajma,Vegetables
106477,Flavored Milk,Dal,Vegetables
106478,Cheese,Rajma,Fruits
106479,Flavored Milk,Rajma,Fruits
106480,Cheese,Rice,Vegetables
106481,Milk,Rice,Fruits
106482,Milk,Rice,Vegetables
106483,Flavored Milk,Dal,Fruits
106484,Milk,Rajma,Fruits
106485,Milk,Rajma,Vegetables
106486,Butter,Dal,Fruits
106487,Milk,Dal,Fruits
106488,Cheese,Rajma,Fruits
106489,Butter,Rajma,Fruits
106490,Flavored Milk,Dal,Fruits
106491,Flavored Milk,Rajma,Fruits
106492,Cheese,Dal,Fruits
106493,Cheese,Rice,Vegetables
106494,Milk,Rajma,Fruits
106495,Milk,Rice,Fruits
106496,Milk,Rajma,Vegetables
106497,Butter,Rajma,Vegetables
106498,Cheese,Dal,Vegetables
106499,Cheese,Rice,Vegetables
106500,Milk,Rajma,Fruits
106501,Cheese,Rajma,Fruits
106502,Cheese,Dal,Fruits
106503,Cheese,Dal,Fruits
106504,Flavored Milk,Dal,Vegetables
106505,Cheese,Rajma,Vegetables
106506,Flavored Milk,Dal,Fruits
106507,Cheese,Rice,Vegetables
106508,Flavored Milk,Rajma,Fruits
106509,Milk,Dal,Vegetables
106510,Butter,Rice,Fruits
106511,Milk,Rajma,Vegetables
106512,Butter,Rajma,Fruits
106513,Butter,Rice,Fruits
106514,Butter,Dal,Vegetables
106515,Milk,Rajma,Vegetables
106516,Butter,Rice,Fruits
106517,Cheese,Rajma,Fruits
106518,Butter,Rajma,Fruits
106519,Milk,Rice,Fruits
106520,Milk,Rajma,Fruits
106521,Flavored Milk,Rajma,Vegetables
106522,Butter,Rajma,Fruits
106523,Butter,Rajma,Vegetables
106524,Flavored Milk,Dal,Vegetables
106525,Flavored Milk,Dal,Vegetables
106526,Milk,Dal,Fruits
106527,Cheese,Rajma,Fruits
106528,Milk,Rajma,Fruits
106529,Cheese,Dal,Fruits
106530,Butter,Rice,Vegetables
106531,Cheese,Dal,Vegetables
106532,Milk,Rice,Fruits
106533,Flavored Milk,Rice,Vegetables
106534,Cheese,Dal,Fruits
106535,Butter,Dal,Fruits
106536,Flavored Milk,Rajma,Fruits
106537,Milk,Rice,Fruits
106538,Milk,Dal,Fruits
106539,Flavored Milk,Rajma,Vegetables
106540,Flavored Milk,Dal,Fruits
106541,Butter,Rice,Fruits
106542,Milk,Dal,Fruits
106543,Butter,Rice,Fruits
106544,Milk,Dal,Fruits
106545,Milk,Rice,Fruits
106546,Cheese,Dal,Fruits
106547,Cheese,Rice,Vegetables
106548,Flavored Milk,Dal,Vegetables
106549,Flavored Milk,Rice,Vegetables
106550,Flavored Milk,Rajma,Vegetables
106551,Flavored Milk,Dal,Fruits
106552,Cheese,Dal,Vegetables
106553,Milk,Dal,Vegetables
106554,Flavored Milk,Rajma,Fruits
106555,Milk,Dal,Fruits
106556,Milk,Rice,Vegetables
106557,Butter,Rajma,Fruits
106558,Butter,Rajma,Fruits
106559,Butter,Rice,Vegetables
106560,Butter,Dal,Vegetables
106561,Cheese,Dal,Fruits
106562,Flavored Milk,Dal,Vegetables
106563,Butter,Dal,Fruits
106564,Milk,Dal,Vegetables
106565,Flavored Milk,Dal,Vegetables
106566,Flavored Milk,Rice,Vegetables
106567,Milk,Rajma,Vegetables
106568,Butter,Dal,Fruits
106569,Flavored Milk,Rajma,Fruits
106570,Butter,Dal,Fruits
106571,Cheese,Rajma,Vegetables
106572,Cheese,Rice,Fruits
106573,Flavored Milk,Rice,Vegetables
106574,Milk,Rice,Fruits
106575,Butter,Rice,Fruits
106576,Cheese,Rajma,Fruits
106577,Cheese,Rajma,Vegetables
106578,Butter,Dal,Vegetables
106579,Flavored Milk,Rice,Vegetables
106580,Flavored Milk,Rice,Vegetables
106581,Flavored Milk,Rice,Fruits
106582,Butter,Dal,Fruits
106583,Cheese,Rajma,Fruits
106584,Butter,Rajma,Fruits
106585,Milk,Rajma,Vegetables
106586,Milk,Rajma,Fruits
106587,Cheese,Rajma,Vegetables
106588,Flavored Milk,Rice,Fruits
106589,Cheese,Rice,Fruits
106590,Milk,Rice,Fruits
106591,Milk,Dal,Vegetables
106592,Butter,Dal,Vegetables
106593,Butter,Rajma,Vegetables
106594,Butter,Rice,Vegetables
106595,Cheese,Rice,Fruits
106596,Cheese,Dal,Fruits
106597,Milk,Rajma,Vegetables
106598,Cheese,Rajma,Fruits
106599,Butter,Rice,Fruits
106600,Milk,Rice,Vegetables
106601,Butter,Dal,Vegetables
106602,Butter,Rice,Vegetables
106603,Milk,Dal,Vegetables
106604,Cheese,Rajma,Fruits
106605,Butter,Dal,Fruits
106606,Butter,Rajma,Vegetables
106607,Cheese,Rice,Fruits
106608,Flavored Milk,Rice,Fruits
106609,Flavored Milk,Rice,Fruits
106610,Cheese,Dal,Fruits
106611,Cheese,Rajma,Fruits
106612,Milk,Dal,Fruits
106613,Flavored Milk,Rice,Fruits
106614,Butter,Rajma,Vegetables
106615,Cheese,Rajma,Fruits
106616,Flavored Milk,Dal,Fruits
106617,Butter,Rice,Fruits
106618,Flavored Milk,Dal,Vegetables
106619,Flavored Milk,Dal,Vegetables
106620,Flavored Milk,Rajma,Fruits
106621,Flavored Milk,Rajma,Vegetables
106622,Butter,Rice,Fruits
106623,Milk,Rice,Fruits
106624,Flavored Milk,Dal,Vegetables
106625,Cheese,Rajma,Vegetables
106626,Butter,Dal,Vegetables
106627,Milk,Rajma,Vegetables
106628,Milk,Dal,Vegetables
106629,Cheese,Dal,Vegetables
106630,Flavored Milk,Dal,Fruits
106631,Butter,Dal,Fruits
106632,Cheese,Rice,Vegetables
106633,Butter,Rice,Vegetables
106634,Milk,Dal,Fruits
106635,Flavored Milk,Rice,Fruits
106636,Flavored Milk,Rajma,Fruits
106637,Flavored Milk,Rajma,Fruits
106638,Milk,Rajma,Vegetables
106639,Butter,Rajma,Fruits
106640,Butter,Rice,Fruits
106641,Butter,Rajma,Vegetables
106642,Milk,Rice,Fruits
106643,Butter,Dal,Fruits
106644,Milk,Rajma,Vegetables
106645,Butter,Rice,Vegetables
106646,Cheese,Rajma,Fruits
106647,Butter,Rajma,Fruits
106648,Butter,Dal,Vegetables
106649,Cheese,Rice,Fruits
106650,Butter,Dal,Fruits
106651,Flavored Milk,Rajma,Vegetables
106652,Milk,Rajma,Vegetables
106653,Flavored Milk,Dal,Fruits
106654,Butter,Rice,Vegetables
106655,Butter,Rice,Vegetables
106656,Cheese,Rajma,Vegetables
106657,Flavored Milk,Rice,Vegetables
106658,Cheese,Rajma,Fruits
106659,Butter,Rice,Vegetables
106660,Flavored Milk,Rice,Vegetables
106661,Butter,Rajma,Vegetables
106662,Flavored Milk,Rice,Fruits
106663,Flavored Milk,Rice,Fruits
106664,Cheese,Dal,Fruits
106665,Flavored Milk,Rice,Fruits
106666,Cheese,Rice,Fruits
106667,Flavored Milk,Rice,Vegetables
106668,Flavored Milk,Dal,Fruits
106669,Cheese,Rajma,Vegetables
106670,Butter,Rajma,Vegetables
106671,Cheese,Rice,Fruits
106672,Milk,Rice,Vegetables
106673,Cheese,Rajma,Fruits
106674,Butter,Rajma,Vegetables
106675,Milk,Rajma,Vegetables
106676,Butter,Rice,Vegetables
106677,Cheese,Rajma,Fruits
106678,Butter,Rice,Vegetables
106679,Cheese,Rajma,Vegetables
106680,Flavored Milk,Rice,Vegetables
106681,Butter,Rajma,Vegetables
106682,Butter,Rice,Fruits
106683,Milk,Dal,Fruits
106684,Milk,Rajma,Vegetables
106685,Butter,Dal,Vegetables
106686,Milk,Dal,Fruits
106687,Milk,Rajma,Vegetables
106688,Flavored Milk,Rajma,Vegetables
106689,Butter,Rajma,Vegetables
106690,Flavored Milk,Rice,Fruits
106691,Butter,Rajma,Fruits
106692,Butter,Dal,Fruits
106693,Butter,Dal,Fruits
106694,Milk,Dal,Vegetables
106695,Butter,Dal,Vegetables
106696,Flavored Milk,Dal,Vegetables
106697,Milk,Dal,Vegetables
106698,Flavored Milk,Rajma,Fruits
106699,Flavored Milk,Rice,Vegetables
106700,Milk,Rice,Fruits
106701,Milk,Rice,Fruits
106702,Flavored Milk,Rice,Fruits
106703,Butter,Rajma,Fruits
106704,Butter,Rajma,Vegetables
106705,Flavored Milk,Rajma,Vegetables
106706,Flavored Milk,Rajma,Vegetables
106707,Flavored Milk,Rajma,Vegetables
106708,Cheese,Rice,Fruits
106709,Butter,Rice,Fruits
106710,Butter,Rice,Vegetables
106711,Cheese,Rajma,Fruits
106712,Milk,Rajma,Vegetables
106713,Milk,Rajma,Fruits
106714,Cheese,Dal,Fruits
106715,Flavored Milk,Rajma,Fruits
106716,Cheese,Rice,Vegetables
106717,Flavored Milk,Rajma,Fruits
106718,Cheese,Rice,Fruits
106719,Flavored Milk,Rice,Vegetables
106720,Milk,Rice,Fruits
106721,Butter,Rice,Fruits
106722,Cheese,Rajma,Vegetables
106723,Flavored Milk,Rice,Fruits
106724,Cheese,Dal,Fruits
106725,Cheese,Rajma,Fruits
106726,Flavored Milk,Dal,Fruits
106727,Milk,Rajma,Fruits
106728,Cheese,Rajma,Vegetables
106729,Milk,Dal,Fruits
106730,Cheese,Rajma,Fruits
106731,Cheese,Dal,Fruits
106732,Milk,Rice,Vegetables
106733,Butter,Rice,Vegetables
106734,Cheese,Rice,Fruits
106735,Butter,Dal,Vegetables
106736,Milk,Dal,Fruits
106737,Cheese,Rice,Fruits
106738,Cheese,Rajma,Vegetables
106739,Flavored Milk,Dal,Fruits
106740,Butter,Rajma,Fruits
106741,Butter,Rajma,Fruits
106742,Cheese,Rajma,Fruits
106743,Flavored Milk,Rajma,Vegetables
106744,Butter,Rice,Fruits
106745,Milk,Dal,Vegetables
106746,Cheese,Rice,Vegetables
106747,Cheese,Dal,Fruits
106748,Cheese,Rajma,Fruits
106749,Cheese,Rajma,Fruits
106750,Cheese,Dal,Vegetables
106751,Milk,Rajma,Fruits
106752,Flavored Milk,Dal,Fruits
106753,Milk,Dal,Fruits
106754,Butter,Rajma,Vegetables
106755,Flavored Milk,Rajma,Vegetables
106756,Cheese,Rajma,Vegetables
106757,Milk,Rice,Fruits
106758,Flavored Milk,Rajma,Fruits
106759,Milk,Dal,Fruits
106760,Butter,Rice,Vegetables
106761,Cheese,Rajma,Fruits
106762,Milk,Rice,Fruits
106763,Milk,Dal,Vegetables
106764,Butter,Rice,Fruits
106765,Cheese,Rice,Fruits
106766,Milk,Rajma,Vegetables
106767,Butter,Dal,Fruits
106768,Butter,Dal,Vegetables
106769,Flavored Milk,Dal,Vegetables
106770,Milk,Dal,Fruits
106771,Flavored Milk,Rice,Fruits
106772,Flavored Milk,Rice,Fruits
106773,Flavored Milk,Dal,Vegetables
106774,Flavored Milk,Rice,Vegetables
106775,Milk,Rajma,Vegetables
106776,Butter,Dal,Fruits
106777,Milk,Dal,Fruits
106778,Butter,Rajma,Vegetables
106779,Flavored Milk,Rajma,Fruits
106780,Butter,Rajma,Fruits
106781,Flavored Milk,Rajma,Fruits
106782,Milk,Dal,Vegetables
106783,Milk,Rajma,Fruits
106784,Flavored Milk,Rajma,Vegetables
106785,Milk,Rice,Vegetables
106786,Milk,Rajma,Vegetables
106787,Butter,Dal,Vegetables
106788,Butter,Rajma,Fruits
106789,Milk,Rajma,Fruits
106790,Milk,Dal,Vegetables
106791,Milk,Rajma,Fruits
106792,Cheese,Rice,Vegetables
106793,Flavored Milk,Rice,Fruits
106794,Butter,Rice,Vegetables
106795,Cheese,Rice,Fruits
106796,Flavored Milk,Dal,Vegetables
106797,Cheese,Dal,Vegetables
106798,Milk,Rice,Vegetables
106799,Milk,Rajma,Vegetables
106800,Cheese,Rajma,Fruits
106801,Flavored Milk,Rajma,Vegetables
106802,Milk,Rice,Vegetables
106803,Milk,Dal,Fruits
106804,Cheese,Rajma,Fruits
106805,Milk,Rajma,Vegetables
106806,Cheese,Rajma,Fruits
106807,Flavored Milk,Rice,Fruits
106808,Flavored Milk,Rajma,Vegetables
106809,Butter,Rajma,Fruits
106810,Flavored Milk,Rice,Vegetables
106811,Flavored Milk,Rice,Vegetables
106812,Butter,Rajma,Vegetables
106813,Milk,Rice,Fruits
106814,Cheese,Rice,Fruits
106815,Butter,Dal,Vegetables
106816,Milk,Rajma,Fruits
106817,Cheese,Rajma,Vegetables
106818,Cheese,Rice,Fruits
106819,Cheese,Rice,Vegetables
106820,Butter,Rajma,Fruits
106821,Butter,Dal,Fruits
106822,Flavored Milk,Rajma,Fruits
106823,Milk,Rice,Fruits
106824,Butter,Rice,Vegetables
106825,Cheese,Rajma,Vegetables
106826,Butter,Rajma,Vegetables
106827,Butter,Rajma,Fruits
106828,Butter,Dal,Vegetables
106829,Flavored Milk,Dal,Vegetables
106830,Butter,Rice,Vegetables
106831,Butter,Dal,Vegetables
106832,Milk,Rajma,Vegetables
106833,Butter,Rice,Vegetables
106834,Milk,Dal,Fruits
106835,Cheese,Rajma,Fruits
106836,Cheese,Rice,Vegetables
106837,Butter,Rajma,Fruits
106838,Flavored Milk,Rajma,Vegetables
106839,Flavored Milk,Rice,Fruits
106840,Cheese,Rajma,Fruits
106841,Butter,Rice,Fruits
106842,Cheese,Rajma,Fruits
106843,Butter,Rice,Vegetables
106844,Cheese,Rice,Fruits
106845,Milk,Rice,Vegetables
106846,Cheese,Dal,Fruits
106847,Milk,Dal,Fruits
106848,Flavored Milk,Rice,Fruits
106849,Cheese,Rajma,Fruits
106850,Flavored Milk,Rice,Vegetables
106851,Flavored Milk,Rajma,Vegetables
106852,Butter,Dal,Vegetables
106853,Flavored Milk,Rajma,Fruits
106854,Flavored Milk,Rajma,Fruits
106855,Cheese,Dal,Vegetables
106856,Cheese,Rajma,Fruits
106857,Milk,Rajma,Fruits
106858,Cheese,Dal,Fruits
106859,Milk,Dal,Vegetables
106860,Butter,Dal,Fruits
106861,Butter,Rice,Vegetables
106862,Butter,Dal,Fruits
106863,Butter,Rajma,Vegetables
106864,Butter,Rice,Vegetables
106865,Butter,Dal,Vegetables
106866,Cheese,Rice,Vegetables
106867,Butter,Rajma,Vegetables
106868,Cheese,Rice,Fruits
106869,Butter,Rajma,Fruits
106870,Cheese,Dal,Fruits
106871,Milk,Rajma,Fruits
106872,Cheese,Rajma,Fruits
106873,Milk,Rice,Fruits
106874,Cheese,Dal,Vegetables
106875,Flavored Milk,Rajma,Fruits
106876,Butter,Dal,Fruits
106877,Milk,Rice,Fruits
106878,Milk,Rajma,Vegetables
106879,Butter,Rajma,Vegetables
106880,Flavored Milk,Rice,Vegetables
106881,Butter,Dal,Vegetables
106882,Butter,Rice,Fruits
106883,Milk,Rice,Fruits
106884,Flavored Milk,Rice,Vegetables
106885,Flavored Milk,Dal,Vegetables
106886,Milk,Rice,Vegetables
106887,Butter,Dal,Vegetables
106888,Butter,Dal,Fruits
106889,Butter,Dal,Vegetables
106890,Butter,Rajma,Fruits
106891,Milk,Dal,Vegetables
106892,Milk,Dal,Vegetables
106893,Cheese,Rice,Vegetables
106894,Milk,Rice,Fruits
106895,Cheese,Rice,Vegetables
106896,Milk,Rajma,Vegetables
106897,Cheese,Rice,Vegetables
106898,Milk,Rajma,Fruits
106899,Milk,Dal,Fruits
106900,Butter,Rajma,Fruits
106901,Milk,Rajma,Vegetables
106902,Flavored Milk,Rajma,Fruits
106903,Flavored Milk,Rice,Vegetables
106904,Milk,Rice,Vegetables
106905,Milk,Dal,Vegetables
106906,Milk,Rice,Fruits
106907,Flavored Milk,Rice,Vegetables
106908,Butter,Rice,Fruits
106909,Milk,Rajma,Fruits
106910,Butter,Rice,Fruits
106911,Cheese,Dal,Vegetables
106912,Flavored Milk,Rajma,Vegetables
106913,Cheese,Rice,Fruits
106914,Flavored Milk,Rajma,Vegetables
106915,Cheese,Rice,Vegetables
106916,Milk,Rice,Vegetables
106917,Butter,Rice,Fruits
106918,Butter,Rajma,Fruits
106919,Milk,Rice,Fruits
106920,Milk,Rice,Vegetables
106921,Butter,Dal,Vegetables
106922,Cheese,Rajma,Vegetables
106923,Cheese,Rice,Fruits
106924,Cheese,Rice,Vegetables
106925,Butter,Rajma,Vegetables
106926,Cheese,Rice,Vegetables
106927,Butter,Rice,Vegetables
106928,Flavored Milk,Rajma,Fruits
106929,Flavored Milk,Rice,Vegetables
106930,Milk,Dal,Fruits
106931,Milk,Rice,Fruits
106932,Flavored Milk,Dal,Vegetables
106933,Cheese,Rice,Fruits
106934,Flavored Milk,Dal,Fruits
106935,Milk,Rice,Vegetables
106936,Butter,Rajma,Vegetables
106937,Butter,Rice,Fruits
106938,Milk,Dal,Vegetables
106939,Butter,Rajma,Fruits
106940,Cheese,Rajma,Vegetables
106941,Milk,Rajma,Fruits
106942,Cheese,Rajma,Fruits
106943,Milk,Rice,Fruits
106944,Milk,Rajma,Vegetables
106945,Cheese,Rice,Vegetables
106946,Butter,Dal,Fruits
106947,Cheese,Rajma,Vegetables
106948,Flavored Milk,Rajma,Vegetables
106949,Butter,Dal,Vegetables
106950,Cheese,Dal,Fruits
106951,Milk,Rice,Fruits
106952,Butter,Rajma,Vegetables
106953,Butter,Rice,Fruits
106954,Milk,Rice,Fruits
106955,Milk,Rice,Fruits
106956,Butter,Dal,Fruits
106957,Butter,Rajma,Vegetables
106958,Milk,Rajma,Fruits
106959,Milk,Rice,Vegetables
106960,Flavored Milk,Dal,Fruits
106961,Butter,Rajma,Fruits
106962,Cheese,Rajma,Vegetables
106963,Milk,Rice,Fruits
106964,Flavored Milk,Rajma,Fruits
106965,Butter,Rice,Fruits
106966,Flavored Milk,Dal,Fruits
106967,Cheese,Dal,Fruits
106968,Flavored Milk,Dal,Fruits
106969,Flavored Milk,Dal,Fruits
106970,Flavored Milk,Rice,Fruits
106971,Butter,Rice,Fruits
106972,Cheese,Dal,Fruits
106973,Cheese,Rice,Fruits
106974,Cheese,Rice,Vegetables
106975,Butter,Rajma,Vegetables
106976,Cheese,Rice,Fruits
106977,Butter,Rice,Fruits
106978,Cheese,Rice,Vegetables
106979,Milk,Rice,Fruits
106980,Flavored Milk,Rice,Vegetables
106981,Milk,Rajma,Fruits
106982,Milk,Rice,Vegetables
106983,Cheese,Dal,Vegetables
106984,Flavored Milk,Dal,Fruits
106985,Cheese,Dal,Vegetables
106986,Butter,Rajma,Fruits
106987,Milk,Rajma,Fruits
106988,Milk,Dal,Vegetables
106989,Cheese,Dal,Fruits
106990,Cheese,Dal,Vegetables
106991,Butter,Rajma,Fruits
106992,Milk,Rajma,Fruits
106993,Flavored Milk,Dal,Vegetables
106994,Butter,Rice,Vegetables
106995,Butter,Dal,Fruits
106996,Butter,Rice,Fruits
106997,Milk,Rice,Fruits
106998,Flavored Milk,Rajma,Vegetables
106999,Milk,Rajma,Vegetables
107000,Milk,Dal,Fruits
107001,Cheese,Rice,Fruits
107002,Cheese,Dal,Vegetables
107003,Butter,Rice,Fruits
107004,Flavored Milk,Rice,Vegetables
107005,Butter,Rajma,Vegetables
107006,Butter,Rice,Fruits
107007,Milk,Dal,Vegetables
107008,Milk,Rajma,Fruits
107009,Cheese,Rice,Fruits
107010,Milk,Rice,Fruits
107011,Butter,Rice,Vegetables
107012,Milk,Rajma,Fruits
107013,Milk,Dal,Fruits
107014,Milk,Rajma,Fruits
107015,Butter,Rajma,Fruits
107016,Flavored Milk,Dal,Fruits
107017,Flavored Milk,Rajma,Vegetables
107018,Butter,Dal,Fruits
107019,Butter,Dal,Vegetables
107020,Flavored Milk,Rice,Fruits
107021,Flavored Milk,Rice,Vegetables
107022,Milk,Rice,Fruits
107023,Butter,Rice,Fruits
107024,Cheese,Rajma,Fruits
107025,Milk,Rajma,Fruits
107026,Flavored Milk,Rajma,Fruits
107027,Milk,Rice,Vegetables
107028,Cheese,Rajma,Fruits
107029,Milk,Dal,Vegetables
107030,Cheese,Rajma,Fruits
107031,Butter,Dal,Vegetables
107032,Milk,Rice,Fruits
107033,Cheese,Rajma,Fruits
107034,Cheese,Rajma,Fruits
107035,Flavored Milk,Rajma,Fruits
107036,Butter,Dal,Vegetables
107037,Butter,Rice,Fruits
107038,Butter,Rajma,Vegetables
107039,Milk,Rajma,Vegetables
107040,Cheese,Rice,Vegetables
107041,Cheese,Rajma,Vegetables
107042,Cheese,Rice,Fruits
107043,Cheese,Rajma,Fruits
107044,Cheese,Rajma,Vegetables
107045,Cheese,Rice,Fruits
107046,Flavored Milk,Dal,Fruits
107047,Milk,Dal,Fruits
107048,Butter,Rice,Vegetables
107049,Flavored Milk,Dal,Vegetables
107050,Butter,Rajma,Fruits
107051,Butter,Rajma,Vegetables
107052,Cheese,Rajma,Vegetables
107053,Flavored Milk,Rajma,Fruits
107054,Cheese,Dal,Fruits
107055,Milk,Rice,Vegetables
107056,Flavored Milk,Rajma,Fruits
107057,Milk,Rice,Vegetables
107058,Flavored Milk,Dal,Fruits
107059,Milk,Dal,Vegetables
107060,Butter,Rajma,Vegetables
107061,Flavored Milk,Dal,Vegetables
107062,Milk,Rice,Fruits
107063,Milk,Rajma,Fruits
107064,Flavored Milk,Rice,Fruits
107065,Cheese,Rajma,Vegetables
107066,Cheese,Rice,Vegetables
107067,Cheese,Dal,Fruits
107068,Milk,Rajma,Vegetables
107069,Cheese,Dal,Vegetables
107070,Milk,Dal,Vegetables
107071,Butter,Dal,Fruits
107072,Milk,Rajma,Fruits
107073,Flavored Milk,Rajma,Vegetables
107074,Butter,Rajma,Fruits
107075,Flavored Milk,Rajma,Vegetables
107076,Cheese,Rice,Fruits
107077,Butter,Rice,Fruits
107078,Flavored Milk,Dal,Vegetables
107079,Milk,Rice,Fruits
107080,Milk,Dal,Vegetables
107081,Milk,Rajma,Vegetables
107082,Butter,Dal,Fruits
107083,Butter,Rajma,Vegetables
107084,Milk,Rice,Vegetables
107085,Butter,Rice,Fruits
107086,Cheese,Rice,Fruits
107087,Milk,Rajma,Vegetables
107088,Flavored Milk,Dal,Fruits
107089,Butter,Rajma,Fruits
107090,Milk,Rajma,Fruits
107091,Butter,Dal,Vegetables
107092,Milk,Rajma,Fruits
107093,Cheese,Dal,Fruits
107094,Cheese,Dal,Vegetables
107095,Cheese,Dal,Vegetables
107096,Flavored Milk,Rice,Vegetables
107097,Butter,Rice,Fruits
107098,Cheese,Rice,Fruits
107099,Cheese,Rice,Fruits
107100,Flavored Milk,Dal,Vegetables
107101,Cheese,Dal,Fruits
107102,Milk,Rajma,Fruits
107103,Flavored Milk,Rice,Fruits
107104,Flavored Milk,Dal,Vegetables
107105,Cheese,Dal,Vegetables
107106,Milk,Dal,Fruits
107107,Milk,Rajma,Vegetables
107108,Butter,Rice,Fruits
107109,Flavored Milk,Dal,Fruits
107110,Milk,Rajma,Vegetables
107111,Milk,Dal,Fruits
107112,Butter,Dal,Vegetables
107113,Flavored Milk,Rajma,Vegetables
107114,Butter,Rice,Vegetables
107115,Butter,Dal,Vegetables
107116,Milk,Rice,Vegetables
107117,Butter,Rajma,Fruits
107118,Butter,Dal,Fruits
107119,Flavored Milk,Dal,Fruits
107120,Butter,Rajma,Vegetables
107121,Milk,Rajma,Fruits
107122,Cheese,Rice,Vegetables
107123,Butter,Dal,Vegetables
107124,Cheese,Rajma,Fruits
107125,Butter,Rice,Vegetables
107126,Milk,Rice,Fruits
107127,Butter,Rice,Fruits
107128,Flavored Milk,Dal,Vegetables
107129,Butter,Dal,Vegetables
107130,Butter,Rajma,Vegetables
107131,Flavored Milk,Rajma,Fruits
107132,Milk,Rice,Vegetables
107133,Cheese,Rice,Fruits
107134,Cheese,Rajma,Fruits
107135,Milk,Rice,Vegetables
107136,Butter,Rajma,Vegetables
107137,Cheese,Dal,Fruits
107138,Flavored Milk,Dal,Vegetables
107139,Flavored Milk,Rice,Fruits
107140,Cheese,Dal,Vegetables
107141,Butter,Dal,Vegetables
107142,Cheese,Rajma,Fruits
107143,Cheese,Rice,Vegetables
107144,Cheese,Rice,Fruits
107145,Cheese,Dal,Fruits
107146,Butter,Rajma,Fruits
107147,Cheese,Dal,Fruits
107148,Milk,Rajma,Fruits
107149,Cheese,Rice,Fruits
107150,Cheese,Rajma,Fruits
107151,Flavored Milk,Rajma,Fruits
107152,Cheese,Dal,Fruits
107153,Cheese,Rajma,Vegetables
107154,Milk,Dal,Fruits
107155,Cheese,Rajma,Fruits
107156,Butter,Rajma,Vegetables
107157,Milk,Rajma,Fruits
107158,Cheese,Dal,Vegetables
107159,Butter,Rajma,Fruits
107160,Milk,Dal,Vegetables
107161,Milk,Dal,Fruits
107162,Butter,Rajma,Vegetables
107163,Butter,Dal,Vegetables
107164,Cheese,Rice,Vegetables
